95324,Emma Brown,"""136 Cedar Lane, Sligo""",2025-11-03 13:50:55.0000000,LEGAL,LEG_NOT
95599,Michael Wilson,"""70 Maple Avenue, Sligo""",2025-10-04 21:05:07.0000000,LEGAL,LEG VERIF 1
95948,James Davis,"""45 Riverside Drive, Cork""",2025-11-20 17:32:28.0000000,SETTLED,SETTLED
95997,Michael Martinez,"""118 Elm Street, Waterford""",2025-09-03 22:02:53.0000000,COLLECTIONS,CANCEL2
96035,Laura Garcia,"""59 Maple Avenue, Sligo""",2025-09-10 13:19:25.0000000,SETTLED,SETTLED
96425,Sophia Martinez,"""142 Elm Street, Galway""",2025-03-02 17:49:06.0000000,COLLECTIONS,TELSOLUTIONS4
96772,Laura Brown,"""127 Oak Street, Dublin""",2025-11-09 17:39:46.0000000,OTHER,ARCHIVED
97132,Sophia Jones,"""183 Oak Street, Belfast""",2025-10-25 04:36:09.0000000,LEGAL,LEG_TIT
97280,Maria Wilson,"""104 Oak Street, Galway""",2025-11-12 22:39:15.0000000,INSOLVENCY,INS4
97661,Laura Williams,"""148 Oak Street, Limerick""",2025-11-19 11:44:12.0000000,LEGAL,LEG_TIT
97730,Olivia Smith,"""186 Sunset Boulevard, Limerick""",2025-11-10 01:04:33.0000000,LEGAL,HOLD FO
97918,Daniel Smith,"""123 Riverside Drive, Sligo""",2025-11-16 09:07:10.0000000,OTHER,ARCHIVED
97989,David Williams,"""177 Pine Road, Kilkenny""",2025-10-13 15:51:39.0000000,LEGAL,HOLD FO
98172,Emma Williams,"""110 Cedar Lane, Limerick""",2025-11-15 15:38:23.0000000,PAYING,PAY PROP
98254,Sarah Rodriguez,"""3 Pine Road, Sligo""",2025-10-27 14:16:17.0000000,OTHER,ARCHIVED
98298,Sarah Williams,"""118 Elm Street, Cork""",2025-08-28 16:37:51.0000000,SETTLED,SETTLED
98794,Sarah Martinez,"""10 Maple Avenue, Cork""",2025-11-07 09:22:14.0000000,TRACE,GONEAWAY
98849,Laura Wilson,"""152 Oak Street, Cork""",2025-09-30 06:20:07.0000000,COLLECTIONS,TELSOLUTIONS1
98909,Michael Rodriguez,"""83 Maple Avenue, Limerick""",2025-10-03 05:21:55.0000000,INSOLVENCY,INS1
99694,Sophia Rodriguez,"""10 Elm Street, Belfast""",2025-10-21 12:44:28.0000000,OTHER,ARCHIVED
99755,Michael Johnson,"""45 Pine Road, Kilkenny""",2025-10-29 17:32:14.0000000,INSOLVENCY,INS3
